"place_id","name","neighborhood","latitude","longitude","tags","short_description","emoji"
"place_815","Dana Foley NYC","Lower East Side",40.7216,-73.98735,"{shop}","vintage boutique","👗"
"place_816","3sixteen NY","Little Italy",40.7216,-73.99441,"{shop}","japanese denim","👖"
"place_817","Cafe Cluny","West Village",40.73741,-74.00396,"{restaurant}","french bistro","🥐"
"place_818","Marea","Columbus Circle",40.76743,-73.98111,"{restaurant,bar}","italian seafood","🦑"
"place_819","Unearth Vintage","Boerum Hill",40.6863,-73.99052,"{shop}","vintage boutique","👗"
"place_820","Osakana East Village","East Village",40.72827,-73.98725,"{restaurant}","sushi & fish market","🐟"
"place_821","Big Night","West Village",40.73379,-74.0055,"{shop}","dinner party shop","🎁"
"place_822","San Marzano","East Village",40.728,-73.98844,"{restaurant}","italian cafe & bar","🍝"
"place_823","S&P Lunch","Flatiron District",40.74114,-73.99015,"{restaurant}","jewish deli","🥪"
"place_824","The Sandwich Board",,40.71837,-73.992,"{restaurant}","asian fusion sandos","🥪"
"place_825","Freemans","Lower East Side",40.72199,-73.99246,"{bar,restaurant}","american tavern","🍸"
"place_826","Lucien","East Village",40.72333,-73.98808,"{bar,restaurant}","french bistro","🍷"
"place_827","Friends and Lovers","Brooklyn",40.67853,-73.95844,"{bar,night_club}","dance club","💃"
"place_828","Le French Diner","Lower East Side",40.72202,-73.98802,"{restaurant}","french bistro","🥖"
"place_829","Mari.ne Handroll","Theater District",40.75481,-73.98577,"{restaurant}","korean hand rolls","🍙"
"place_830","Adda Indian Canteen","Queens",40.74501,-73.93424,"{restaurant}","modern indian","🍛"
"place_831","Sisters","Brooklyn",40.68288,-73.96522,"{restaurant}","burgers & live music","🎸"
"place_832","Lexington Candy Shop","Upper East Side",40.77752,-73.95721,"{restaurant}","old-school diner","🥤"
"place_833","Ingas Bar","Brooklyn Heights",40.70004,-73.99377,"{restaurant}","intimate burgers","🍔"
"place_834","le PÈRE","Lower East Side",40.71818,-73.99005,"{shop}","clothing boutique","👕"
"place_835","Bird Dog","West Village",40.73406,-74.00653,"{restaurant}","homemade pasta","🍝"
"place_836","Black Cat LES","Lower East Side",40.71901,-73.98458,"{cafe,bar,restaurant}","living room cafe","☕"
"place_837","La Grande Boucherie","Theater District",40.76263,-73.98084,"{restaurant}","french brasserie","🥖"
"place_838","Port Sa’id","Hudson Square",40.72784,-74.00672,"{restaurant}","mediterranean vinyl","💿"
"place_839","Coffee Project New York | Chelsea","Chelsea District",40.74183,-73.99709,"{cafe}","laptop-friendly cafe","💻"
"place_840","Palma","West Village",40.7312,-74.00234,"{bar,restaurant}","italian greenhouse","🌿"
"place_841","Hi-Note","Alphabet City",40.72793,-73.97936,"{bar,cafe}","cafe & workspace","☕"
"place_842","Lil' Frankie's","East Village",40.72361,-73.98844,"{restaurant}","italian trattoria","🍕"
"place_843","Sandy Liang","Chinatown",40.71557,-73.99138,"{shop}","clothing boutique","👕"
"place_844","Pebble Bar","Midtown",40.75923,-73.98055,"{bar}","townhouse cocktails","🍸"
"place_845","THE GRILL","Midtown East",40.75832,-73.97187,"{restaurant}","power steakhouse","🥩"
"place_846","Chrissy’s Pizza","East Village",40.72464,-73.94764,"{restaurant}","ny pizza","🍕"
"place_847","Té Company","West Village",40.73449,-74.0019,"{bakery,cafe}","tea house","🫖"
"place_848","ICHIRAN Ramen NY Times Square","Theater District",40.76006,-73.98332,"{restaurant}","private ramen","🍜"
"place_849","Ray’s","Lower East Side",40.72118,-73.9925,"{bar}","dive bar","🎱"
"place_850","Alimama Tea","Chinatown",40.71581,-73.99919,"{cafe}","mochi donuts","🍩"
"place_851","Le Bernardin","Theater District",40.76142,-73.98176,"{restaurant}","french fine dining","⭐"
"place_852","Principe","SoHo",40.72611,-74.00096,"{restaurant}","italian seafood","🦐"
"place_853","Ren 稔",,40.71155,-73.94715,"{restaurant}","modern chinese tapas","🥢"
"place_854","Morgenstern’s Finest Ice Cream","Greenwich Village",40.72725,-73.99987,"{shop}","creative ice cream","🍦"
"place_855","Eileen's Special Cheesecake","Little Italy",40.72157,-73.99726,"{bakery,restaurant}","cheesecake heaven","🍰"
"place_856","Bar Americano","Greenpoint",40.73148,-73.95772,"{bar}","1930s cocktail bar","🍸"
"place_857","NOTHING REALLY MATTERS","Theater District",40.76145,-73.98452,"{bar}","retro speakeasy","🍸"
"place_858","Nepenthes New York","Garment District",40.75506,-73.99216,"{shop}","menswear boutique","👔"
"place_859","Deluxe Green Bo","Chinatown",40.71562,-73.99801,"{restaurant}","shanghai dumplings","🥟"
"place_860","Welcome Home",,40.68816,-73.95465,"{bakery}","fresh bakery","🥖"
"place_861","Le Bar Penelope",,40.7643,-73.97176,"{bar}","piano bar","🎹"
"place_862","Café Integral","Little Italy",40.72037,-73.99521,"{cafe}","nicaraguan coffee","☕"
"place_863","Ding-a-ling","Alphabet City",40.72432,-73.97844,"{bar}","throwback dance bar","💃"
"place_864","Kong Sihk Tong","Chinatown",40.71538,-73.99814,"{restaurant}","hk cafe","🍵"
"place_865","Nan Xiang Xiao Long Bao-Manhattan","Koreatown",40.74825,-73.98648,"{restaurant}","shanghai dumplings","🥟"
"place_866","The Shed","Hudson Yards",40.75345,-74.00281,"{destination}","performance gallery","🎭"
"place_867","Archestratus Books + Foods","Greenpoint",40.73287,-73.95516,"{book_store,shop}","cookbook store","📚"
"place_868","Smør","East Village",40.7293,-73.98154,"{restaurant}","scandi cafe & kitchen","🍞"
"place_869","Cucina Alba","Chelsea District",40.74484,-74.00657,"{restaurant}","modern italian","🍝"
"place_870","Eel Bar","Lower East Side",40.71819,-73.98983,"{restaurant}","spanish pintxos","🍷"
"place_871","Ciao Ciao Disco","Brooklyn",40.72105,-73.95812,"{bar}","disco drag club","💃"
"place_872","Sofreh","Brooklyn",40.67992,-73.97397,"{restaurant}","persian kitchen","🍖"
"place_873","Very Fresh Noodles","Chelsea District",40.74209,-74.0055,"{restaurant}","hand-pulled noodles","🍜"
"place_874","Paul's Cocktail Lounge","Tribeca",40.71938,-74.00478,"{night_club,bar}","downtown nightclub","💃"
"place_875","KYU NYC","NoHo",40.72562,-73.99523,"{bar,restaurant}","korean fusion","🥢"
"place_876","Soho Grand Hotel","SoHo",40.72198,-74.00433,"{lodging}","soho hotel & bar","🏨"
"place_877","230 Fifth Rooftop Bar","NoMad",40.74411,-73.98882,"{night_club,bar}","rooftop lounge","🌆"
"place_878","JIMMY","SoHo",40.72247,-74.00481,"{bar,night_club}","rooftop pool bar","🏊"
"place_879","Funny Pretty Nice","SoHo",40.72777,-74.00222,"{shop}","90s vintage","👗"
"place_880","Cheong Fun Cart","Chinatown",40.71769,-73.99623,"{restaurant}","rice roll cart","🦐"
"place_881","Sundaes Best","Midtown South",40.74689,-73.9851,"{shop}","asian gelato","🍨"
"place_882","Evelina","Fort Greene",40.68974,-73.971,"{bar,restaurant}","italian trattoria","🍝"
"place_883","Liberty Bagels Midtown","Garment District",40.75249,-73.99253,"{cafe,bakery,restaurant}","rainbow bagels","🥯"
"place_884","Cozy Royale","Brooklyn",40.71695,-73.94287,"{restaurant}","tavern & burgers","🍸"
"place_885","Massara","Flatiron District",40.73963,-73.98986,"{restaurant}","southern italian","🍝"
"place_886","Barney Greengrass","Upper West Side",40.78797,-73.97457,"{restaurant}","jewish deli","🥯"
"place_887","Fong On","Chinatown",40.71419,-73.99375,"{restaurant}","taiwanese desserts","🥮"
"place_888","White Noise Coffee - Coffee Shop & Roastery","Boerum Hill",40.6897,-73.98822,"{cafe,restaurant}","korean cafe","☕"
"place_889","Nalata Nalata","East Village",40.72468,-73.99145,"{shop,culture}","japanese homewares","🏺"
"place_890","MUD","East Village",40.72911,-73.98663,"{cafe,bar,restaurant}","brunch cafe","🍳"
"place_891","Stafili Wine Cafe","West Village",40.73739,-74.0066,"{bar}","greek wine bar","🍷"
"place_892","Foreigner NYC","Flatiron District",40.7413,-73.99344,"{cafe}","coffee & matcha","☕"
"place_893","Mikado","Chelsea District",40.73777,-73.99741,"{restaurant}","sushi bar","🍣"
"place_894","The Office of Mr. Moto","East Village",40.72681,-73.98404,"{restaurant}","hidden omakase","🍱"
"place_895","Superior Ingredients","Brooklyn",40.72232,-73.95782,"{bar,night_club}","rooftop dance club","🌃"
"place_896","Bar Madonna","Brooklyn",40.7142,-73.95568,"{restaurant,bar}","italian cocktails","🍸"
"place_897","Kolkata Chai Co - East Village","Alphabet City",40.72285,-73.98312,"{cafe}","masala chai cafe","☕"
"place_898","Xing Fu Tang","East Village",40.72883,-73.98785,"{destination}","handmade boba","🧋"
"place_899","Singlish","Greenwich Village",40.735,-73.99302,"{bar}","singapore speakeasy","🍸"
"place_900","Ludlow Coffee Supply","Lower East Side",40.72168,-73.9874,"{cafe}","laptop cafe","💻"
"place_901","Hawksmoor NYC","Flatiron District",40.73954,-73.98639,"{bar,restaurant}","historic steakhouse","🥩"
"place_902","Nem's Japandi Bistro","Brooklyn",40.71893,-73.96136,"{restaurant}","japanese fusion cafe","🍱"
"place_903","TabeTomo","East Village",40.72694,-73.98316,"{restaurant}","ramen & tsukemen","🍜"
"place_904","Russ & Daughters Cafe","Lower East Side",40.71962,-73.98958,"{restaurant}","jewish deli","🥯"
"place_905","Greenlight Bookstore (Fulton Street)","Fort Greene",40.68619,-73.97463,"{book_store,shop}","neighborhood books","📚"
"place_906","Friend Of A Farmer - Gramercy Park","Gramercy",40.73688,-73.98686,"{restaurant}","farmhouse pancakes","🥞"
"place_907","Kona Coffee Roasters | East Village","East Village",40.72587,-73.98987,"{cafe}","coffee & matcha","☕"
"place_908","Patisserie Fouet","Greenwich Village",40.73504,-73.99305,"{cafe,bakery}","french-japanese cafe","🥐"
"place_909","Fairfax","West Village",40.73435,-74.00314,"{cafe,bar,restaurant}","burgers & martinis","🍸"
"place_910","Pasta Louise Restaurant","Park Slope",40.66421,-73.98075,"{restaurant}","fresh pasta","🍝"
"place_911","Ozakaya","Brooklyn",40.67801,-73.96847,"{restaurant}","izakaya & sushi","🍶"
"place_912","Ramen By Ra","NoHo",40.72663,-73.99198,"{restaurant}","fusion ramen","🍜"
"place_913","Tiki Chick","Upper West Side",40.78682,-73.97543,"{bar}","tiki & sandwiches","🗿"
"place_914","HYUN","Midtown South",40.74742,-73.98446,"{restaurant}","upscale kbbq","🥩"
"place_915","American Bar - New York","West Village",40.73506,-74.0004,"{restaurant,bar}","american bistro","🍸"
"place_916","The Flower Shop","Lower East Side",40.71815,-73.99225,"{bar,restaurant}","retro pub & dance","🕺"
"place_917","Bathhouse Flatiron","Flatiron District",40.74118,-73.99112,"{selfcare,health}","wellness spa","🧖"
"place_918","Deluxe Food Market","Chinatown",40.71804,-73.99626,"{shop}","chinese market","🥡"
"place_919","Matchaful","SoHo",40.72629,-74.00217,"{cafe}","matcha cafe","🍵"
"place_920","Greenacre Park","Turtle Bay",40.75624,-73.96928,"{nature}","waterfall garden","🌳"
"place_921","Spicy Moon East Village","East Village",40.72669,-73.98725,"{restaurant}","vegan szechuan","🌶"
"place_922","Magnolia Bakery - Rockefeller Center","Midtown",40.75929,-73.98061,"{bakery}","dessert bakery","🧁"
"place_923","Cecconi's","Brooklyn",40.70384,-73.99146,"{restaurant}","italian pizzeria","🍕"
"place_924","The Niche Shop","Yorkville",40.77442,-73.95318,"{shop}","vintage finds","🎪"
"place_925","Mercado Little Spain","Hudson Yards",40.75292,-74.00189,"{restaurant}","spanish food hall","🥘"
"place_926","Boris & Horton","East Village",40.72929,-73.98146,"{cafe}","dog cafe","🐕"
"place_927","Thirteen Water","Alphabet City",40.72432,-73.98,"{restaurant}","intimate omakase","🍣"
"place_928","Aska","Brooklyn",40.71229,-73.96642,"{restaurant}","nordic tasting menu","🍽"
"place_929","Bar Room at the Beekman","Financial District",40.71121,-74.0069,"{bar}","seafood cocktails","🦪"
"place_930","5ive Spice Taco & Banh Mi","Little Italy",40.72258,-73.99627,"{restaurant}","modern vietnamese","🍜"
"place_931","FREEHOLD","Brooklyn",40.71377,-73.96583,"{night_club,cafe,bar,restaurant}","cafe to nightclub","🌙"
"place_932","Mister Paradise","East Village",40.72677,-73.98622,"{bar}","red cocktail bar","🍸"
"place_933","Prince Tea House","East Village",40.72945,-73.98641,"{restaurant}","afternoon tea","🫖"
"place_934","Dumbo - Manhattan Bridge View","Brooklyn",40.70332,-73.98957,"{destination}","manhattan bridge view","📸"
"place_935","Lillie's Victorian Establishment","Union Square",40.73769,-73.99112,"{restaurant,night_club,bar}","victorian pub","🍺"
"place_936","Birdland Jazz Club","Hell's Kitchen",40.75898,-73.98961,"{night_club,bar,restaurant}","jazz club","🎷"
"place_937","Syndicated Bar Theater Kitchen","Brooklyn",40.70484,-73.93301,"{bar,restaurant}","dinner cinema","🎬"
"place_938","Fiaschetteria ""Pistoia""","Alphabet City",40.72669,-73.97732,"{restaurant}","homemade pasta","🍝"
"place_939","Frame Coffee","Upper West Side",40.78006,-73.98031,"{cafe}","thai cafe","📸"
"place_940","Blue Brown Cafe","Brooklyn",40.71525,-73.95385,"{cafe,bakery}","thai cafe & bakery","🫖"
"place_941","Sushi W","Bloomingdale",40.7984,-73.96939,"{restaurant}","affordable omakase","🍣"
"place_942","Maxi’s Noodle 3",,40.71616,-73.99791,"{restaurant}","hong kong noodles","🥡"
"place_943","Lichen","Ridgewood",40.70667,-73.90905,"{shop}","danish furniture","🪑"
"place_944","International Center of Photography Museum","Lower East Side",40.71825,-73.98911,"{culture}","photo museum","📸"
"place_945","Nyonya","Little Italy",40.71906,-73.99692,"{restaurant}","malaysian hawker","🥘"
"place_946","tearoom by calmplex",,40.75551,-73.96944,"{destination}","gongfu tea room","🍵"
"place_947","Lullaby","Lower East Side",40.71914,-73.98573,"{bar}","cocktail den","🍸"
"place_948","Roosevelt Island Tramway","Upper East Side",40.76128,-73.96417,"{destination}","aerial tram","🚡"
"place_949","Corner Bar","Chinatown",40.71494,-73.9923,"{restaurant,bar}","hotel burger bar","🍔"
"place_950","Casa Mono","Gramercy",40.73589,-73.98714,"{restaurant}","spanish tapas","🍷"
"place_951","Poppy's","Cobble Hill Historic District",40.6843,-73.99684,"{cafe}","seasonal cafe","☕"
"place_952","Do Not Disturb","West Village",40.7377,-74.00411,"{bar,restaurant}","speakeasy bites","🍸"
"place_953","11 Howard","SoHo",40.71918,-74.00011,"{lodging}","boutique hotel","🏨"
"place_954","Roey's","West Village",40.73599,-74.00099,"{restaurant}","italian pizza & wine","🍕"
"place_955","Bar Blondeau","Brooklyn",40.72203,-73.95805,"{bar,restaurant}","rooftop cocktails","🍸"
"place_956","Razza",,40.71778,-74.04426,"{restaurant}","wood-fired pizza","🍕"
"place_957","53rd Street Library","Midtown",40.76085,-73.97725,"{culture}","library sanctuary","📚"
"place_958","La Pecora Bianca Bryant Park","Midtown South",40.75252,-73.98315,"{restaurant}","italian cafe & wine","🍝"
"place_959","Milano Market","Carnegie Hill",40.78076,-73.95287,"{restaurant}","italian deli","🥖"
"place_960","RAS Plant Based","Brooklyn",40.6734,-73.95669,"{restaurant}","ethiopian vegan","🌱"
"place_961","The Hidden Pearl","Greenpoint",40.72357,-73.95092,"{bar}","japanese speakeasy","🍶"
"place_962","Lure Fishbar","SoHo",40.7247,-73.99833,"{restaurant}","seafood & sushi","🐟"
"place_963","THEP Thai Restaurant","Lenox Hill",40.77077,-73.95724,"{bar,restaurant}","refined thai","🍜"
"place_964","Five Leaves","Greenpoint",40.72374,-73.95164,"{bar,restaurant}","aussie brunch","🥐"
"place_965","Cafe Mado","Brooklyn",40.67291,-73.96263,"{cafe,restaurant}","modern french-american","🍽"
"place_966","St. Anselm","Brooklyn",40.71429,-73.95605,"{restaurant}","steaks & wine","🥩"
"place_967","Saigon Shack","Greenwich Village",40.72969,-74.00063,"{restaurant}","vietnamese cafe","🥖"
"place_968","Butter Smashburgers","Greenwich Village",40.72941,-74.00072,"{restaurant}","burgers & sundaes","🍔"
"place_969","Mogutable","Brooklyn",40.71492,-73.9626,"{shop}","asian ceramics","🫖"
"place_970","Brooklyn Bagel & Coffee Company","Chelsea District",40.74617,-73.99764,"{cafe,bakery,restaurant}","bagel cafe","🥯"
"place_971","Lobby Bar at The Hotel Chelsea","Chelsea District",40.74438,-73.9969,"{bar,restaurant}","hidden cocktail lounge","🍸"
"place_972","Bar Primi Bowery","East Village",40.72567,-73.99173,"{restaurant}","pasta & cocktails","🍝"
"place_973","Hangawi","Midtown South",40.7466,-73.98476,"{restaurant}","korean vegetarian","🌿"
"place_974","Culture An American Yogurt Company & Juice Bar by Culture","Greenwich Village",40.73333,-73.99916,"{shop}","froyo bar","🍦"
"place_975","Ludlow House","Lower East Side",40.72054,-73.98839,"{destination}","members club","🎭"
"place_976","The Commerce Inn","West Village",40.73135,-74.00571,"{cafe,bar,restaurant}","american bistro","🍸"
"place_977","Nick + Sons Bakery","Greenpoint",40.72324,-73.95125,"{bakery}","french pastries","🥐"
"place_978","Shy Shy",,40.7427,-74.00076,"{bar}","martini bar","🍸"
"place_979","Wildair","Lower East Side",40.72002,-73.98916,"{restaurant}","american tapas","🍷"
"place_980","Bar Revival",,40.72148,-73.98799,"{bar}","cocktail lounge","🍸"
"place_981","Yemen Café & Restaurant","Cobble Hill Historic District",40.68985,-73.99369,"{restaurant}","yemeni kitchen","🫕"
"place_982","Hungry Thirsty",,40.67793,-73.99605,"{restaurant}","modern thai","🌶"
"place_983","IBN Hamido Seafood","Queens",40.77554,-73.90963,"{restaurant}","egyptian seafood","🐟"
"place_984","Copper Mug Coffee","Brooklyn",40.71654,-73.9598,"{bakery,cafe}","garden cafe","🌳"
"place_985","Mother's Ruin","Little Italy",40.7213,-73.99501,"{bar}","cocktail lounge","🍸"
"place_986","Mother of Junk","Brooklyn",40.71663,-73.95668,"{shop}","thrift treasures","🏺"
"place_987","Anita La Mamma del Gelato","NoMad",40.74403,-73.98912,"{shop}","artisanal gelato","🍦"
"place_988","Luigi's Pizza","Greenwood Heights",40.66171,-73.99346,"{restaurant}","nyc pizza","🍕"
"place_989","Sam Sunny","Kips Bay",40.74159,-73.97853,"{restaurant}","korean fusion","🌶"
"place_990","Malaparte","West Village",40.73688,-74.00809,"{restaurant}","italian trattoria","🍝"
"place_991","Ralph's Coffee","Flatiron District",40.74011,-73.99086,"{cafe}","espresso cafe","☕"
"place_992","Variety Coffee","Park Slope",40.66769,-73.98119,"{cafe}","late night cafe","☕"
"place_993","MáLà Project Bryant Park","Midtown",40.75693,-73.98056,"{bar,restaurant}","dry pot & dim sum","🥘"
"place_994","Xie Bao Flushing 蟹寶","Queens",40.75884,-73.83313,"{restaurant}","crab noodles","🦀"
"place_995","Museum of Sex","NoMad",40.74403,-73.98725,"{culture,bar}","sex museum","🎡"
"place_996","CHILI","Midtown South",40.75013,-73.98207,"{restaurant}","szechuan dining","🌶"
"place_997","Shanghai You Garden","Queens",40.75889,-73.83047,"{restaurant}","shanghainese dumplings","🥟"
"place_998","LumLum","Hell's Kitchen",40.76295,-73.98984,"{restaurant}","thai kitchen","🌶"
"place_999","Tall Poppy","Chelsea District",40.74188,-73.99643,"{bakery}","french bakery","🥖"
"place_1000","Black Fox Coffee","Financial District",40.7065,-74.00777,"{cafe}","aussie cafe","☕"
"place_1001","The Plaza","Midtown",40.76463,-73.97433,"{lodging}","luxury hotel","🏨"
"place_1002","Acne Studios Greene Street","SoHo",40.7218,-74.00226,"{shop}","luxury fashion house","👔"
"place_1003","Karasu","Fort Greene",40.68936,-73.97325,"{restaurant}","hidden izakaya","🏮"
"place_1004","Amano Cafe","West Village",40.73223,-74.0017,"{cafe}","coffee & bites","☕"
"place_1005","Swingers NoMad","Midtown South",40.7463,-73.98893,"{destination}","cocktail mini golf"," 🏌"
"place_1006","WORLD SPA","Brooklyn",40.61532,-73.97383,"{selfcare}","russian spa","🧖"
"place_1007","Hudson Yards","Hudson Yards",40.75338,-74.00106,"{shop}","luxury mall","🛍"
"place_1008","Deux Chats","Brooklyn",40.71096,-73.96772,"{bar,restaurant}","seafood & martinis","🦪"
"place_1009","Beauty & Essex","Lower East Side",40.72043,-73.98686,"{restaurant}","hidden speakeasy","🥃"
"place_1010","Greenwich Letterpress","West Village",40.73406,-74.00056,"{shop}","letterpress & gifts","✉"
"place_1011","Aubi & Ramsa","Meatpacking District",40.73997,-74.0076,"{shop}","boozy ice cream","🍨"
"place_1012","Kalimera","Brooklyn",40.70727,-73.94569,"{shop}","vintage finds","👗"
"place_1013","White Bear","Queens",40.75887,-73.83168,"{restaurant}","spicy wontons","🌶"
"place_1014","886","East Village",40.7288,-73.98871,"{restaurant}","taiwanese fusion","🥢"
"place_1015","SourAji","Alphabet City",40.72217,-73.98311,"{restaurant}","modern omakase","🍣"
"place_1016","Kebab aur Sharab","Upper West Side",40.77958,-73.98326,"{restaurant}","indian kebab","🍖"
"place_1017","Yan's Antique Jewelry Inc.","Chinatown",40.71485,-73.99864,"{shop}","vintage watches","⌚"
"place_1018","Pokito","Brooklyn",40.71161,-73.9618,"{bar}","latin-asian cocktails","🍸"
"place_1019","The Owl's Tail","Upper West Side",40.78098,-73.98089,"{bar,restaurant}","retro cocktails","🍸"
"place_1020","Sheep Meadow","Manhattan",40.77178,-73.97484,"{nature}","picnic lawn","🌳"
"place_1021","12 Chairs Café","Brooklyn",40.71449,-73.96521,"{restaurant}","middle eastern mezze","🫔"
"place_1022","Ursula Brooklyn","Brooklyn",40.68447,-73.95025,"{restaurant,cafe,bar}","new mexican cafe","🌯"
"place_1023","Fandi Mata","Brooklyn",40.71885,-73.94925,"{restaurant}","mediterranean tapas","🫒"
"place_1024","Gage & Tollner","Downtown Brooklyn",40.69132,-73.98786,"{restaurant}","historic steakhouse","🥩"
"place_1025","ARTECHOUSE NYC","Chelsea District",40.7426,-74.00657,"{culture}","digital art gallery","🎨"
"place_1026","Radegast Hall & Biergarten","Brooklyn",40.71666,-73.96145,"{bar,restaurant}","german beer hall","🍺"
"place_1027","elNico","Brooklyn",40.71549,-73.95277,"{bar,night_club,restaurant}","rooftop mexican","🌮"
"place_1028","Cafe Regular","Park Slope",40.67514,-73.97546,"{cafe}","parisian cafe","☕"
"place_1029","The Hideout Chai Bar","Lower East Side",40.72107,-73.99098,"{cafe}","underground chai","🫖"
"place_1030","Edge","Hudson Yards",40.75339,-74.00106,"{destination}","observation deck","🌇"
"place_1031","The Dolar Shop Hot Pot Manhattan","East Village",40.7311,-73.98851,"{restaurant}","ayce hot pot","🍲"
"place_1032","Shanghai 21","Chinatown",40.71444,-73.99889,"{restaurant}","shanghai dumplings","🥟"
"place_1033","Arthur's Tavern","West Village",40.7332,-74.00345,"{night_club,bar,restaurant}","jazz tavern","🎷"
"place_1034","Ruffian","East Village",40.72643,-73.9841,"{restaurant,bar}","natural wine & tapas","🍷"
"place_1035","Cafe Gitane","Little Italy",40.72312,-73.99475,"{cafe,restaurant}","french-moroccan cafe","🍯"
"place_1036","The Drama Book Shop","Garment District",40.75496,-73.9908,"{book_store,shop}","theater bookstore","📚"
"place_1037","TAO Downtown Restaurant","Chelsea District",40.74254,-74.00385,"{restaurant}","pan asian palace","🏮"
"place_1038","Little Ways","SoHo",40.72257,-74.00336,"{restaurant}","70s american diner","🍽"
"place_1039","Kame","Chelsea District",40.74749,-73.99665,"{restaurant}","ramen & plates","🍜"
"place_1040","Foul Witch","East Village",40.72279,-73.98625,"{restaurant}","medieval pizza tavern","🍕"
"place_1041","Lise & Vito","Greenpoint",40.72445,-73.94848,"{bar}","wine & cocktails","🍷"
"place_1042","Manuela",,40.72537,-74.00059,"{restaurant}","modern american","🎨"
"place_1043","Have & Meyer","Brooklyn",40.71321,-73.95635,"{restaurant,bar}","italian wine bar","🍷"
"place_1044","Kanyakumari NYC","Union Square",40.73727,-73.99124,"{restaurant}","south indian seafood","🦐"
"place_1045","La Lanterna di Vittorio","Greenwich Village",40.73067,-74.00005,"{cafe,night_club,nature,bar,restaurant}","garden jazz italian","🌳"
"place_1046","Pace Gallery","Chelsea District",40.74964,-74.00505,"{culture}","contemporary gallery","🎨"
"place_1047","Lord’s","Greenwich Village",40.72774,-73.99955,"{restaurant}","british gastropub","🍖"
"place_1048","Film Forum","Hudson Square",40.72841,-74.00433,"{activity}","indie cinema","🎬"
"place_1049","ILIS","Greenpoint",40.73349,-73.95553,"{restaurant,bar}","tasting menu","🍽"
"place_1050","Beauty Bar","Gramercy",40.73299,-73.98571,"{bar}","martinis & manis","💅"
"place_1051","Ford Foundation Center for Social Justice","Tudor City",40.7498,-73.97116,"{destination}","indoor garden","🌿"
"place_1052","Roosevelt Island","Manhattan",40.7605,-73.95099,"{nature}","island park","🏝"
"place_1053","Banter NYC","Greenwich Village",40.72793,-74.00098,"{cafe,bar,restaurant}","aussie cafe","🥑"
"place_1054","Sant Ambroeus Lafayette","Little Italy",40.72335,-73.99653,"{bar,restaurant}","milanese bistro","🍝"
"place_1055","Moshava Coffee","Greenwich Village",40.73331,-73.99851,"{cafe}","two-story cafe","☕"
"place_1056","Brown Bag Sandwich Co","Greenwich Village",40.729,-73.99908,"{restaurant}","modern deli","🥪"
"place_1057","All Blues","Chinatown",40.71788,-74.00158,"{bar}","sonic cocktails","🎵"
"place_1058","Dame","Greenwich Village",40.72895,-74.00151,"{bar,restaurant}","seafood tavern","🐟"
"place_1059","Nublu","Alphabet City",40.72566,-73.97803,"{bar}","live music venue","🎸"
"place_1060","LELABAR","West Village",40.73038,-74.00655,"{bar,restaurant}","wine & charcuterie","🍷"
"place_1061","Oscar Wilde","NoMad",40.74516,-73.99007,"{bar,restaurant}","victorian bistro","🍸"
"place_1062","Dekalb Market Hall","Downtown Brooklyn",40.69076,-73.98306,"{restaurant}","food hall","🍽"
"place_1063","St. George Coffee","West Village",40.73213,-74.00388,"{cafe}","cafe & matcha","☕"
"place_1064","Miolin Bakery","Park Slope",40.66405,-73.98417,"{bakery}","artisanal bakery","🥖"
"place_1065","The Ripped Bodice","Park Slope",40.67609,-73.98101,"{book_store,shop}","romance books","📚"
"place_1066","Broad Nosh Bagels Deli & Catering 58th Street","Columbus Circle",40.76765,-73.9833,"{bakery,cafe,restaurant}","nyc bagels","🥯"
"place_1067","Aberizk","Little Italy",40.72129,-73.99447,"{shop}","vintage dresses","👗"
"place_1068","Starbucks Reserve Roastery New York","Chelsea District",40.74159,-74.00515,"{bakery,cafe,bar}","coffee roastery","☕"
"place_1069","Xi'an Famous Foods 西安名吃 | Chinatown","Chinatown",40.71508,-73.99734,"{restaurant}","xi'an noodles","🌶"
"place_1070","Pusu 璞素","Brooklyn",40.71364,-73.96223,"{restaurant}","chinese vegetarian","🥬"
"place_1071","Citizens Of Chelsea, A Breakfast Restaurant & Cafe","Chelsea District",40.7481,-74.00056,"{restaurant}","aussie brunch","🥑"
"place_1072","Saraghina Pizzeria","Brooklyn",40.68373,-73.93539,"{restaurant}","neapolitan pizza","🍕"
"place_1073","La Boutique Resale Consignments","Upper East Side",40.77978,-73.9599,"{shop}","designer resale","👗"
"place_1074","Olea","Fort Greene",40.68782,-73.97062,"{restaurant}","mediterranean tapas","🍷"
"place_1075","Wolf & Badger","SoHo",40.72141,-74.00199,"{shop}","lifestyle boutique","🎁"
"place_1076","Bar Nena","West Village",40.72988,-74.0046,"{bar}","cocktail lounge","🍸"
"place_1077","Cello's Pizzeria","East Village",40.72864,-73.98817,"{restaurant}","elevated pizza","🍕"
"place_1078","Partners Coffee","West Village",40.73492,-74.00232,"{cafe,bar}","coffee workspace","☕"
"place_1079","Ichiran","Brooklyn",40.70752,-73.93319,"{restaurant}","solo ramen","🍜"
"place_1080","The River","Chinatown",40.71619,-73.99971,"{bar}","speakeasy lounge","🥃"
"place_1081","Bunna Cafe","Bushwick",40.70492,-73.92791,"{restaurant}","vegan ethiopian","🍛"
